record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
12,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,wear_log,1,,,,,0,1,,,"2025-01-07 07:02",,,,,,,,,,,,,,,,,34547AB0-CCC5-11EF-BF19-D958BDCC01CA,"2025-01-07 07:01:23","2025-01-07 07:02:54",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-07 07:02:55"",    ""utcTime"": ""2025-01-07 07:01:23.035299Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,2,,,,,0,0,"2025-01-07 20:22",2,,,,1,,0,,,,,,,,,,,,0989EED0-CD35-11EF-AF1D-EBE63BB4FC85,"2025-01-07 20:21:54","2025-01-07 20:23:51",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-07 20:23:51"",    ""utcTime"": ""2025-01-07 20:21:54.877540Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""29""  }",result.zip,0
12,wear_log,3,,,,,0,1,,,"2025-01-07 21:18",,,,,,,,,,,,,,,,,E553C920-CD3C-11EF-AF1D-EBE63BB4FC85,"2025-01-07 21:18:10","2025-01-07 21:18:30",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-08 00:05:01.840118"",    ""utcTime"": ""2025-01-07 21:18:10.098253Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,4,,,,,0,0,"2025-01-07 22:06",4,,,,1,,0,,,,,,,,,,,,9B24FC50-CD43-11EF-AF1D-EBE63BB4FC85,"2025-01-07 22:06:12","2025-01-07 22:07:24",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-08 00:05:07.594005"",    ""utcTime"": ""2025-01-07 22:06:12.117822Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""29""  }",result.zip,0
12,wear_log,5,,,,,0,1,,,"2025-01-08 07:21",,,,,,,,,,,,,,,,,282DD8E0-CD91-11EF-AF1D-EBE63BB4FC85,"2025-01-08 07:21:19","2025-01-08 07:21:52",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-08 07:21:53"",    ""utcTime"": ""2025-01-08 07:21:19.982701Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,6,,,,,0,2,,,,"2025-01-08 22:53",,,,,,,,,,,,,,,,680EDE00-CE13-11EF-8426-AF3B64A2080F,"2025-01-08 22:53:41","2025-01-08 22:54:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-08 22:54:27"",    ""utcTime"": ""2025-01-08 22:53:41.728757Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,7,,,,,0,1,,,"2025-01-09 08:13",,,,,,,,,,,,,,,,,9C57E410-CE61-11EF-9055-FDC6BCA9375B,"2025-01-09 08:13:30","2025-01-09 08:14:19",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-09 08:14:20"",    ""utcTime"": ""2025-01-09 08:13:30.193824Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,8,,,,,0,2,,,,"2025-01-09 23:58",,,,,,,,,,,,,,,,81355250-CEE6-11EF-90ED-CB8DA2228404,"2025-01-10 00:04:47","2025-01-10 00:05:36",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-10 00:05:36"",    ""utcTime"": ""2025-01-10 00:04:47.732968Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,9,,,,,0,1,,,"2025-01-10 07:58",,,,,,,,,,,,,,,,,6C812860-CF28-11EF-A321-4355E826A398,"2025-01-10 07:56:39","2025-01-10 07:57:17",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-10 07:57:18"",    ""utcTime"": ""2025-01-10 07:56:39.782639Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,10,,,,,0,2,,,,"2025-01-10 21:59",,,,,,,,,,,,,,,,16E5B530-CF9E-11EF-AA72-59FD986A8F86,"2025-01-10 21:58:56","2025-01-10 21:59:25",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-10 21:59:26"",    ""utcTime"": ""2025-01-10 21:58:56.771430Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,11,,,,,0,1,,,"2025-01-11 07:20",,,,,,,,,,,,,,,,,7C31E190-CFEC-11EF-B8AF-AF245C51E392,"2025-01-11 07:20:07","2025-01-11 07:20:24",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-11 07:20:24"",    ""utcTime"": ""2025-01-11 07:20:07.465297Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,12,,,,,0,2,,,,"2025-01-11 23:08",,,,,,,,,,,,,,,,FB3517D0-D070-11EF-8B79-F5AF0F796954,"2025-01-11 23:08:34","2025-01-11 23:09:21",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-11 23:09:22"",    ""utcTime"": ""2025-01-11 23:08:34.125518Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,13,,,,,0,1,,,"2025-01-12 07:37",,,,,,,,,,,,,,,,,1A2CFAD0-D0B8-11EF-A552-27A8A365B8DF,"2025-01-12 07:37:40","2025-01-12 07:37:54",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-12 08:00:35.804662"",    ""utcTime"": ""2025-01-12 07:37:40.349853Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,14,,,,,0,2,,,,"2025-01-12 23:06",,,,,,,,,,,,,,,,E52F2D30-D139-11EF-9362-5BC8BFEA5EF9,"2025-01-12 23:06:46","2025-01-12 23:07:09",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-12 23:07:10"",    ""utcTime"": ""2025-01-12 23:06:46.018877Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,15,,,,,0,1,,,"2025-01-13 07:18",,,,,,,,,,,,,,,,,69662100-D17E-11EF-A0FD-FFD5D3FBFC56,"2025-01-13 07:17:13","2025-01-13 07:17:33",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-13 07:17:33"",    ""utcTime"": ""2025-01-13 07:17:13.616235Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""15""  }",result.zip,0
12,wear_log,16,,,,,0,0,"2025-01-13 09:16",3,,,,1,,0,,,,,,,,,,,,F3E7CA30-D18E-11EF-A0FD-FFD5D3FBFC56,"2025-01-13 09:15:37","2025-01-13 09:16:40",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.1.1"",    ""syncdate"": ""2025-01-13 09:16:41"",    ""utcTime"": ""2025-01-13 09:15:37.939719Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone13,4"",    ""percentComplete"": ""29""  }",result.zip,0
